Transaction Amount,Payment Method,Is Fraudulent,Account Age Days
295.99,debit card,0,203
331.13,bank transfer,0,249
293.1,debit card,0,22
106.69,debit card,0,158
180.17,PayPal,0,195
107.69,credit card,0,364
61.86,credit card,0,15
194.39,credit card,0,100
243.79,debit card,0,180
4469.75,PayPal,1,124
116.33,PayPal,0,36
393.68,PayPal,0,42
329.0,credit card,1,239
542.45,debit card,0,10
254.96,debit card,0,17
524.3,credit card,0,320
61.64,debit card,0,234
301.84,PayPal,0,28
148.53,credit card,0,104
11.83,PayPal,0,120
333.29,bank transfer,0,297
759.41,PayPal,0,352
315.91,credit card,0,270
245.03,credit card,0,41
94.59,debit card,0,354
39.01,bank transfer,0,273
179.13,credit card,0,134
20.28,debit card,0,154
98.08,PayPal,0,78
152.41,PayPal,0,117
46.21,PayPal,0,323
688.31,credit card,0,206
436.99,debit card,0,202
60.2,debit card,0,222
245.69,PayPal,0,362
47.32,credit card,0,6
665.69,bank transfer,0,247
124.37,credit card,0,319
11.64,PayPal,0,24
159.98,bank transfer,0,164
52.25,bank transfer,0,257
180.13,bank transfer,0,49
85.79,bank transfer,0,321
150.09,debit card,0,270
123.4,bank transfer,0,121
141.39,bank transfer,0,205
79.26,PayPal,0,235
110.26,bank transfer,0,123
883.12,credit card,0,176
153.72,credit card,0,14
100.47,credit card,0,34
116.45,bank transfer,0,86
84.27,debit card,0,226
16.29,bank transfer,0,54
139.94,credit card,0,183
23.03,PayPal,0,191
79.46,bank transfer,0,227
402.31,bank transfer,0,78
125.17,bank transfer,0,248
221.61,PayPal,0,55
11.57,credit card,0,28
46.16,PayPal,0,218
51.03,bank transfer,0,10
162.84,credit card,0,134
128.12,debit card,0,103
353.84,bank transfer,0,62
227.31,debit card,0,136
320.89,bank transfer,0,190
239.54,PayPal,0,18
22.54,credit card,0,160
157.59,bank transfer,0,118
476.66,debit card,0,138
189.34,credit card,0,109
31.41,PayPal,0,346
45.23,credit card,0,125
84.03,credit card,0,230
474.9,credit card,0,85
113.86,credit card,0,199
214.35,credit card,0,299
345.15,PayPal,0,87
11.59,bank transfer,0,58
138.49,PayPal,0,32
50.47,PayPal,0,335
83.11,debit card,0,182
33.64,PayPal,0,252
58.29,debit card,0,128
78.6,bank transfer,0,120
29.65,PayPal,0,317
100.69,PayPal,0,68
112.35,debit card,0,18
309.86,PayPal,0,134
14.46,bank transfer,0,298
10.15,PayPal,0,100
1238.47,credit card,0,288
799.21,credit card,0,131
275.38,bank transfer,0,254
16.75,bank transfer,0,274
232.82,bank transfer,1,13
198.27,credit card,0,135
70.04,PayPal,0,241
321.23,debit card,0,97
19.61,bank transfer,0,327
319.87,PayPal,0,290
150.32,debit card,0,166
829.24,debit card,0,315
189.18,debit card,0,199
12.43,bank transfer,0,82
99.86,PayPal,0,131
321.7,credit card,0,307
337.92,bank transfer,0,344
673.29,bank transfer,0,225
75.16,debit card,0,41
47.98,debit card,0,77
223.28,credit card,0,211
249.91,credit card,0,316
96.35,debit card,0,207
42.59,credit card,0,12
285.22,PayPal,0,281
1797.1,bank transfer,1,20
176.0,bank transfer,0,354
75.8,credit card,0,330
27.24,credit card,0,153
95.55,credit card,0,276
263.71,credit card,0,37
887.82,bank transfer,0,90
238.16,debit card,0,196
68.95,PayPal,0,175
143.37,credit card,0,306
161.51,credit card,0,253
96.9,bank transfer,0,31
291.57,credit card,0,357
293.9,credit card,1,25
403.84,debit card,0,266
91.36,credit card,0,33
31.46,PayPal,1,19
603.8,debit card,0,7
369.41,credit card,0,110
625.36,debit card,0,324
16.66,credit card,0,35
197.19,PayPal,0,301
79.17,credit card,0,269
272.68,debit card,0,323
300.24,PayPal,0,40
76.94,credit card,0,124
255.84,PayPal,0,238
420.64,PayPal,0,106
91.89,credit card,0,130
350.94,PayPal,0,314
136.93,bank transfer,0,49
136.08,PayPal,0,135
11.79,bank transfer,0,32
117.6,credit card,0,228
160.23,credit card,0,250
16.2,credit card,0,132
154.45,debit card,0,344
78.89,debit card,0,20
11.64,bank transfer,0,44
380.59,debit card,0,84
27.0,credit card,0,305
67.6,credit card,0,197
66.52,credit card,0,205
71.15,PayPal,0,251
148.69,bank transfer,0,239
831.02,credit card,0,135
312.27,debit card,0,14
97.22,PayPal,0,235
291.44,debit card,0,232
309.86,bank transfer,0,86
121.85,debit card,0,113
177.13,bank transfer,0,229
151.47,debit card,0,45
143.61,debit card,0,253
262.53,debit card,0,120
148.85,bank transfer,0,337
387.19,PayPal,0,314
164.51,bank transfer,0,73
33.07,credit card,0,58
132.13,bank transfer,0,246
283.69,bank transfer,0,291
314.9,bank transfer,0,131
338.75,credit card,0,226
446.73,bank transfer,0,7
756.76,bank transfer,0,93
373.45,PayPal,0,113
151.54,PayPal,0,271
293.57,credit card,0,132
382.2,bank transfer,1,144
128.23,credit card,0,289
280.14,credit card,0,120
12.41,PayPal,0,199
50.23,credit card,0,56
514.89,debit card,0,108
98.36,debit card,0,319
208.36,bank transfer,0,55
216.93,credit card,0,246
501.31,PayPal,0,12
78.5,bank transfer,0,144
80.04,credit card,0,69
226.04,debit card,0,357
217.02,credit card,0,43
216.23,debit card,0,255
1071.35,bank transfer,1,12
19.23,PayPal,0,214
328.27,bank transfer,0,158
310.96,bank transfer,0,256
32.87,bank transfer,0,238
215.65,credit card,0,15
538.42,PayPal,0,212
118.39,credit card,0,237
236.79,bank transfer,0,234
338.79,bank transfer,0,115
93.57,credit card,0,79
206.1,debit card,0,304
38.07,credit card,0,88
183.83,PayPal,0,55
91.86,bank transfer,0,106
82.31,bank transfer,0,237
25.13,PayPal,0,181
159.48,debit card,0,307
321.21,credit card,0,272
128.76,bank transfer,0,67
162.12,credit card,0,261
302.3,PayPal,0,207
38.52,credit card,0,304
213.91,credit card,0,212
195.82,debit card,0,14
28.33,debit card,0,117
518.13,bank transfer,0,214
147.47,debit card,0,167
370.85,PayPal,0,115
103.3,PayPal,0,213
37.24,credit card,0,365
194.51,debit card,0,118
111.11,debit card,0,109
214.84,bank transfer,0,316
88.3,debit card,0,130
22.26,PayPal,0,222
362.3,debit card,0,52
269.58,PayPal,0,253
359.7,debit card,0,8
148.09,debit card,0,190
85.79,bank transfer,0,243
195.5,PayPal,0,303
46.66,PayPal,0,134
327.18,credit card,0,324
81.12,debit card,0,287
95.28,PayPal,0,98
21.65,PayPal,1,10
128.98,PayPal,0,348
142.38,bank transfer,0,30
613.07,debit card,0,133
86.88,PayPal,0,318
157.52,credit card,0,334
132.44,debit card,0,132
102.62,debit card,0,342
105.01,credit card,0,68
716.2,debit card,0,234
170.48,bank transfer,0,76
149.55,credit card,0,204
597.86,PayPal,0,189
190.11,debit card,1,237
128.49,debit card,0,38
67.14,PayPal,0,332
277.51,bank transfer,0,177
348.04,bank transfer,0,341
193.66,PayPal,0,41
113.53,bank transfer,0,98
164.43,credit card,0,260
213.19,bank transfer,0,144
42.12,debit card,0,99
15.79,debit card,0,9
528.79,credit card,0,65
31.29,PayPal,0,112
304.69,credit card,1,4
378.89,PayPal,0,171
71.89,debit card,0,137
39.27,debit card,0,120
543.61,bank transfer,0,58
374.06,credit card,0,243
16.96,bank transfer,0,342
536.73,bank transfer,0,217
214.94,credit card,0,200
161.17,bank transfer,0,69
40.35,credit card,0,183
114.93,debit card,0,109
101.38,bank transfer,0,28
277.5,debit card,0,180
238.79,bank transfer,0,329
196.66,bank transfer,0,223
419.42,credit card,0,129
138.94,credit card,0,16
10.3,debit card,0,262
44.61,bank transfer,0,280
271.21,credit card,0,188
263.84,PayPal,0,118
615.01,bank transfer,0,258
53.6,credit card,0,220
60.32,bank transfer,0,192
173.2,PayPal,1,11
367.41,credit card,0,7
14.09,PayPal,0,46
202.52,bank transfer,0,259
28.66,debit card,0,199
486.16,credit card,0,239
117.9,debit card,0,95
91.46,debit card,0,51
39.38,PayPal,0,77
418.75,bank transfer,0,28
231.53,PayPal,0,99
487.64,bank transfer,0,264
221.93,bank transfer,0,257
241.65,PayPal,0,58
35.31,credit card,0,247
205.13,debit card,0,98
158.3,credit card,0,343
202.58,PayPal,0,17
97.04,PayPal,0,85
96.0,bank transfer,0,43
202.97,bank transfer,0,81
106.05,bank transfer,0,143
1350.04,bank transfer,0,175
51.3,PayPal,0,41
30.2,PayPal,0,69
74.37,credit card,0,11
211.17,debit card,0,294
508.36,PayPal,0,342
681.34,bank transfer,0,84
458.4,bank transfer,0,128
31.52,credit card,0,312
26.54,PayPal,0,230
763.93,credit card,0,131
89.09,bank transfer,0,141
383.81,PayPal,1,37
388.24,bank transfer,0,173
243.87,debit card,0,34
412.88,debit card,0,49
69.3,bank transfer,0,307
85.94,debit card,0,131
237.52,debit card,0,40
246.92,bank transfer,0,345
21.29,bank transfer,0,3
388.21,PayPal,0,247
601.02,credit card,0,347
88.54,bank transfer,0,147
213.79,credit card,0,350
17.21,credit card,0,62
478.61,debit card,0,222
1217.45,PayPal,1,30
321.8,debit card,0,56
213.13,PayPal,0,172
33.22,debit card,0,297
179.23,PayPal,0,265
125.64,debit card,0,191
24.33,bank transfer,0,273
3484.35,debit card,1,16
143.64,bank transfer,0,171
70.63,credit card,0,222
34.5,PayPal,0,286
221.14,bank transfer,0,303
149.77,PayPal,0,309
149.77,credit card,0,192
283.39,debit card,0,158
108.3,PayPal,0,84
64.48,debit card,0,81
66.44,bank transfer,0,34
54.95,debit card,0,309
358.27,bank transfer,0,337
15.54,debit card,0,269
33.92,debit card,0,3
88.80000000000001,PayPal,1,223
145.6,debit card,1,28
88.57,bank transfer,0,304
78.17,PayPal,0,246
87.99,bank transfer,0,65
34.45,bank transfer,0,217
61.62,PayPal,0,24
1035.46,PayPal,0,201
27.75,PayPal,0,1
461.33,credit card,1,198
790.19,bank transfer,1,78
86.17,bank transfer,0,275
187.46,bank transfer,0,135
98.42,debit card,0,143
175.35,debit card,1,152
50.76,bank transfer,0,111
124.68,PayPal,0,290
140.13,debit card,0,115
113.5,debit card,0,187
106.57,credit card,0,200
46.81,bank transfer,0,351
355.09,credit card,0,153
177.46,debit card,1,276
269.78,PayPal,0,227
170.71,credit card,0,118
71.04,credit card,0,52
66.83,bank transfer,0,147
17.86,credit card,0,132
188.54,PayPal,0,154
74.37,debit card,0,210
744.16,PayPal,0,342
425.98,bank transfer,0,291
599.81,debit card,0,99
764.95,credit card,1,8
148.65,bank transfer,0,205
155.33,debit card,0,101
201.27,credit card,0,50
166.72,credit card,0,188
15.42,bank transfer,0,336
802.17,bank transfer,0,333
26.07,bank transfer,0,26
474.57,PayPal,0,94
2963.7,PayPal,1,15
49.39,debit card,0,15
280.52,credit card,0,113
109.55,bank transfer,0,330
620.94,credit card,0,252
213.27,bank transfer,0,257
12.67,bank transfer,0,67
426.19,credit card,0,141
501.16,credit card,0,194
299.33,PayPal,0,180
55.59,debit card,0,172
342.36,credit card,0,94
124.21,bank transfer,0,301
286.76,debit card,0,308
471.77,debit card,0,267
216.47,PayPal,1,13
142.7,bank transfer,0,62
410.06,credit card,0,39
23.85,credit card,0,246
53.46,debit card,0,133
167.53,credit card,0,320
26.89,bank transfer,0,201
125.34,bank transfer,0,170
208.56,PayPal,0,352
32.42,credit card,0,252
1140.65,PayPal,0,155
11.48,credit card,0,276
22.43,PayPal,0,58
283.35,bank transfer,0,27
160.45,credit card,1,224
202.29,credit card,0,282
124.77,PayPal,0,323
213.72,debit card,0,231
201.57,debit card,0,285
37.61,credit card,0,165
344.16,PayPal,0,133
37.79,PayPal,0,269
348.66,bank transfer,0,272
206.1,debit card,1,28
88.87,PayPal,0,6
233.58,bank transfer,0,25
24.47,debit card,0,188
234.38,PayPal,0,255
404.05,bank transfer,0,206
253.68,bank transfer,0,228
33.81,PayPal,0,149
120.68,credit card,0,172
65.39,debit card,0,334
410.01,credit card,0,289
164.27,PayPal,0,15
180.73,bank transfer,0,339
704.82,debit card,0,122
64.2,debit card,0,167
514.35,credit card,0,362
10.62,debit card,0,135
560.96,PayPal,0,256
51.8,PayPal,0,224
81.32,credit card,0,6
154.39,credit card,0,91
845.51,bank transfer,0,28
319.95,PayPal,0,314
485.6,bank transfer,0,228
28.02,debit card,0,350
891.31,debit card,0,110
242.19,PayPal,0,23
10.38,bank transfer,0,168
207.35,debit card,0,222
86.04,credit card,0,151
858.68,debit card,0,301
253.36,debit card,0,49
430.48,PayPal,0,154
188.66,PayPal,0,361
417.75,PayPal,0,215
444.24,debit card,0,253
243.74,bank transfer,0,215
59.78,credit card,0,36
122.0,PayPal,0,165
119.05,bank transfer,0,160
145.04,credit card,1,248
1098.58,credit card,0,110
698.18,credit card,0,28
147.88,credit card,0,277
1230.6999999999998,credit card,1,189
408.1,bank transfer,1,133
761.44,PayPal,0,345
646.2,PayPal,1,297
52.99,credit card,0,220
185.96,bank transfer,0,265
317.31,credit card,0,291
180.44,credit card,0,73
35.42,PayPal,0,320
465.12,credit card,0,260
164.65,credit card,0,107
480.34,PayPal,0,212
151.35,debit card,0,248
26.0,bank transfer,0,171
47.15,bank transfer,0,294
153.22,debit card,0,292
202.03,PayPal,0,24
876.5999999999999,debit card,1,80
435.27,PayPal,0,39
100.24,debit card,0,278
68.64,bank transfer,0,62
22.23,credit card,0,200
276.43,debit card,0,336
157.72,credit card,0,255
211.93,PayPal,0,20
282.0,bank transfer,0,305
21.54,debit card,0,10
304.36,bank transfer,0,106
893.07,credit card,0,180
34.79,debit card,1,270
696.5,debit card,0,110
34.69,credit card,0,278
78.16,debit card,0,350
120.02,debit card,0,187
85.55,PayPal,0,66
334.72,bank transfer,0,247
20.16,debit card,0,3
676.64,credit card,0,309
137.14,credit card,0,203
243.35,debit card,0,81
60.39,debit card,0,7
461.5,credit card,0,197
203.77,PayPal,0,163
133.42,credit card,0,137
209.56,debit card,0,308
89.28,bank transfer,1,149
194.56,PayPal,0,301
198.54,credit card,0,281
20.78,debit card,0,234
15.15,credit card,0,85
112.69,debit card,0,6
526.48,bank transfer,0,213
32.05,bank transfer,0,328
224.18,PayPal,0,20
29.92,credit card,0,162
27.38,bank transfer,0,279
328.1,debit card,0,266
609.72,debit card,0,223
477.24,credit card,0,180
391.5,bank transfer,0,267
181.19,debit card,0,332
134.47,debit card,0,101
106.35,PayPal,0,146
84.87,debit card,0,110
1107.71,PayPal,0,215
59.04,credit card,0,320
466.87,bank transfer,0,358
59.76,debit card,0,238
817.62,credit card,0,310
289.57,credit card,0,122
161.97,PayPal,0,210
177.73,PayPal,0,164
141.48,bank transfer,0,275
160.17,bank transfer,0,167
1670.05,PayPal,1,30
285.81,bank transfer,0,22
96.47,debit card,0,147
11.45,PayPal,0,326
409.66,PayPal,0,278
101.04,debit card,0,8
299.07,credit card,0,332
19.81,PayPal,0,28
115.9,PayPal,0,161
25.83,debit card,0,352
21.04,credit card,0,323
390.34,debit card,0,314
112.54,PayPal,0,256
78.55,PayPal,0,31
739.87,debit card,0,31
498.94,PayPal,0,66
53.47,credit card,0,303
225.33,debit card,0,121
43.53,credit card,0,284
232.81,debit card,0,268
128.7,bank transfer,0,250
47.15,credit card,0,322
48.67,credit card,0,183
37.4,bank transfer,0,187
45.08,debit card,0,198
146.26,PayPal,0,134
86.85,PayPal,0,233
114.74,debit card,0,217
60.28,debit card,0,177
10.15,PayPal,0,109
379.3,PayPal,0,343
18.01,bank transfer,0,38
18.52,debit card,0,113
115.21,bank transfer,0,95
68.22,credit card,0,88
503.42,debit card,0,170
320.37,bank transfer,0,270
15.69,credit card,0,151
42.08,bank transfer,0,43
34.65,credit card,0,70
155.17,credit card,0,311
120.5,debit card,0,88
159.88,bank transfer,0,177
136.94,debit card,0,284
23.15,credit card,0,223
168.43,credit card,0,14
70.48,debit card,0,356
104.49,debit card,0,313
40.16,debit card,0,37
75.59,credit card,1,184
69.02,bank transfer,0,86
17.98,PayPal,0,94
34.92,credit card,0,220
161.68,bank transfer,0,11
345.86,credit card,0,175
125.81,bank transfer,0,70
146.01,credit card,0,214
295.29,PayPal,0,300
137.38,debit card,0,15
145.25,credit card,0,173
11.3,debit card,0,265
472.84,credit card,0,336
64.85,credit card,0,112
45.55,bank transfer,0,306
197.45,debit card,0,88
372.06,bank transfer,0,363
263.69,credit card,0,265
107.65,bank transfer,0,209
114.53,PayPal,0,135
611.09,credit card,0,146
179.42,bank transfer,1,328
152.96,debit card,0,102
182.5,bank transfer,0,177
73.07,debit card,0,355
12.19,bank transfer,0,263
309.85,debit card,0,34
393.27,bank transfer,0,120
24.28,bank transfer,0,361
470.17,bank transfer,0,297
181.77,debit card,0,95
94.16,bank transfer,0,274
213.57,debit card,0,333
198.27,debit card,0,317
150.63,bank transfer,0,310
167.5,credit card,0,348
226.35,debit card,0,76
198.68,debit card,0,199
15.36,bank transfer,0,94
113.29,PayPal,0,319
61.32,debit card,0,213
43.04,bank transfer,0,109
73.91,credit card,0,13
60.25,credit card,0,208
679.19,credit card,0,107
259.01,debit card,0,219
892.8499999999999,PayPal,1,3
304.38,credit card,0,204
897.0,debit card,0,223
81.98,credit card,0,191
385.55,credit card,0,18
151.44,PayPal,0,291
69.09,debit card,0,196
235.93,PayPal,0,272
13.55,PayPal,0,154
14.64,bank transfer,0,119
186.84,credit card,0,111
469.02,PayPal,0,90
57.21,credit card,0,57
572.61,debit card,0,345
290.44,credit card,0,19
39.51,debit card,0,26
71.97,PayPal,0,85
177.08,PayPal,0,15
312.95,PayPal,0,227
513.06,debit card,0,56
379.1,debit card,0,158
56.78,PayPal,0,11
121.97,credit card,0,280
34.4,bank transfer,0,294
359.28,credit card,0,274
570.88,credit card,0,91
164.36,debit card,0,160
107.76,PayPal,0,61
33.13,credit card,0,173
259.77,debit card,0,93
37.64,credit card,0,204
146.32,bank transfer,0,330
343.22,credit card,0,359
41.85,debit card,0,170
221.99,PayPal,0,360
198.64,bank transfer,0,64
1067.04,PayPal,0,17
231.05,bank transfer,0,314
100.61,debit card,0,86
109.03,bank transfer,0,315
188.76,bank transfer,0,343
39.81,credit card,0,260
132.68,debit card,0,217
97.41,credit card,0,246
141.42,PayPal,0,311
54.0,credit card,0,259
167.8,debit card,0,116
22.04,debit card,0,63
238.41,credit card,0,238
229.98,PayPal,0,124
46.05,PayPal,0,170
140.65,credit card,0,338
11.06,bank transfer,0,265
12.08,bank transfer,0,67
51.63,credit card,0,261
123.89,PayPal,0,208
415.81,debit card,0,125
295.89,bank transfer,0,242
181.81,PayPal,0,48
73.28,credit card,0,346
188.69,credit card,0,57
321.44,credit card,0,358
53.38,debit card,0,287
446.6,bank transfer,0,228
159.83,credit card,0,364
274.03,PayPal,0,111
200.81,bank transfer,0,332
150.41,bank transfer,0,288
325.18,PayPal,0,138
223.42,credit card,0,304
511.6,credit card,0,111
12.6,credit card,0,207
172.41,credit card,0,344
243.81,credit card,0,223
727.46,credit card,0,10
497.13,credit card,0,57
198.07,debit card,0,324
110.2,PayPal,0,126
626.92,bank transfer,0,34
63.71,credit card,0,267
260.31,debit card,0,289
229.22,bank transfer,0,137
169.38,credit card,0,291
79.87,debit card,0,197
20.11,credit card,0,349
211.51,debit card,0,55
93.97,debit card,0,262
68.64,bank transfer,0,32
38.71,bank transfer,0,239
63.38,credit card,0,320
172.58,PayPal,0,264
739.33,bank transfer,0,98
455.1,debit card,0,166
32.57,credit card,0,268
551.79,credit card,0,4
297.68,debit card,0,153
20.81,debit card,0,200
104.12,PayPal,0,36
359.18,debit card,0,149
38.8,debit card,0,72
418.62,credit card,0,202
18.49,debit card,0,55
279.94,credit card,0,52
221.42,debit card,0,310
546.08,bank transfer,0,201
113.93,debit card,0,91
170.05,PayPal,0,347
37.39,PayPal,0,344
18.7,debit card,0,205
1707.1,debit card,1,22
132.82,debit card,0,246
244.21,PayPal,0,34
1644.3000000000002,debit card,1,299
72.78,bank transfer,0,134
29.55,bank transfer,0,239
15.37,credit card,0,55
285.65,credit card,0,148
195.54,debit card,0,238
741.31,bank transfer,0,23
144.0,credit card,0,159
399.52,debit card,0,37
274.01,credit card,0,117
150.45,bank transfer,0,33
143.35,credit card,0,16
280.07,debit card,0,254
93.33,bank transfer,0,124
272.44,bank transfer,0,119
43.95,bank transfer,0,338
115.81,credit card,0,251
218.79,debit card,0,30
176.43,debit card,0,274
390.85,debit card,0,201
518.75,PayPal,1,7
501.49,bank transfer,0,83
1099.16,credit card,0,99
54.8,debit card,0,308
105.76,credit card,0,151
63.24,credit card,0,17
114.96,bank transfer,0,363
420.43,credit card,1,83
21.7,credit card,0,129
308.39,debit card,0,293
403.13,debit card,0,214
992.15,PayPal,1,106
236.46,debit card,0,293
41.64,bank transfer,0,307
455.4,debit card,0,10
71.67,PayPal,0,49
107.67,credit card,0,265
27.61,bank transfer,0,185
172.07,PayPal,0,250
12.48,credit card,0,5
401.66,PayPal,1,20
569.94,credit card,0,333
179.38,bank transfer,0,352
181.51,credit card,0,164
167.53,bank transfer,0,228
106.45,bank transfer,0,293
32.57,debit card,0,65
2756.9,bank transfer,1,239
273.26,bank transfer,0,146
57.49,credit card,0,182
171.44,PayPal,0,101
13.37,PayPal,0,349
89.5,bank transfer,0,174
327.39,debit card,0,74
104.75,bank transfer,0,305
373.74,bank transfer,0,114
310.57,PayPal,0,133
83.66,PayPal,0,135
397.7,PayPal,0,276
316.38,debit card,0,228
478.75,debit card,0,191
